node_id,file,node_name,status,full_suite_outcome,classification
tests/test_u6e_onboarding_status_endpoint.py::test_idempotent_signup_retry_creates_no_duplicate_active_status_token,test_u6e_onboarding_status_endpoint.py,test_idempotent_signup_retry_creates_no_duplicate_active_status_token,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_valid_body_status_token_returns_pending_email_verification,test_u6e_onboarding_status_endpoint.py,test_valid_body_status_token_returns_pending_email_verification,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_after_verify_email_valid_status_token_returns_active,test_u6e_onboarding_status_endpoint.py,test_after_verify_email_valid_status_token_returns_active,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_invalid_status_token_returns_neutral_failure_and_writes_nothing,test_u6e_onboarding_status_endpoint.py,test_invalid_status_token_returns_neutral_failure_and_writes_nothing,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_query_string_status_token_alone_fails_neutrally,test_u6e_onboarding_status_endpoint.py,test_query_string_status_token_alone_fails_neutrally,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_body_header_status_token_mismatch_fails_neutrally,test_u6e_onboarding_status_endpoint.py,test_body_header_status_token_mismatch_fails_neutrally,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_expired_or_revoked_status_token_fails_neutrally,test_u6e_onboarding_status_endpoint.py,test_expired_or_revoked_status_token_fails_neutrally,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_status_response_never_exposes_sensitive_internal_details,test_u6e_onboarding_status_endpoint.py,test_status_response_never_exposes_sensitive_internal_details,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6e_onboarding_status_endpoint.py::test_onboarding_status_has_no_tenant_schema_users_roles_or_rbac_side_effects,test_u6e_onboarding_status_endpoint.py,test_onboarding_status_has_no_tenant_schema_users_roles_or_rbac_side_effects,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6f_onboarding_auth_chain_closeout.py::test_end_to_end_signup_verify_status_happy_path_is_neutral_and_provisions_without_admin,test_u6f_onboarding_auth_chain_closeout.py,test_end_to_end_signup_verify_status_happy_path_is_neutral_and_provisions_without_admin,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6f_onboarding_auth_chain_closeout.py::test_duplicate_email_neutrality_creates_no_second_live_registration_or_status_token,test_u6f_onboarding_auth_chain_closeout.py,test_duplicate_email_neutrality_creates_no_second_live_registration_or_status_token,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6f_onboarding_auth_chain_closeout.py::test_idempotency_retry_and_conflict_do_not_create_duplicate_rows,test_u6f_onboarding_auth_chain_closeout.py,test_idempotency_retry_and_conflict_do_not_create_duplicate_rows,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6f_onboarding_auth_chain_closeout.py::test_token_transport_and_invalid_missing_expired_reused_fail_neutrally,test_u6f_onboarding_auth_chain_closeout.py,test_token_transport_and_invalid_missing_expired_reused_fail_neutrally,FAILED,assert 0 == 1,genuine_failure
tests/test_u6f_onboarding_auth_chain_closeout.py::test_closeout_provisions_tenant_but_defers_admin_rbac_until_setup_credential,test_u6f_onboarding_auth_chain_closeout.py,test_closeout_provisions_tenant_but_defers_admin_rbac_until_setup_credential,FAILED,assert 0 == 1,genuine_failure
tests/test_u6f_onboarding_auth_chain_closeout.py::test_route_policy_keeps_only_expected_onboarding_auth_routes_public,test_u6f_onboarding_auth_chain_closeout.py,test_route_policy_keeps_only_expected_onboarding_auth_routes_public,FAILED,"AssertionError: assert {'/api/v1/auth/verify-email', '/api/v1/auth/onboarding/status', '/api/v1/invitations/{code}', '/api/v1/auth/refresh', '/api/v1/auth/signup', '/api/v1/retailers/register', '/api/",genuine_failure
tests/test_u6f_onboarding_auth_chain_closeout.py::test_migration_schema_sanity_for_u6f_closeout_gate,test_u6f_onboarding_auth_chain_closeout.py,test_migration_schema_sanity_for_u6f_closeout_gate,FAILED,AssertionError: assert ['034_platform_operators'] == ['028_owner_credential_setup_tokens'],migration_head_mismatch
tests/test_u6h1_tenant_provisioning_service_skeleton.py::test_public_auth_routes_do_not_call_tenant_provisioning,test_u6h1_tenant_provisioning_service_skeleton.py,test_public_auth_routes_do_not_call_tenant_provisioning,FAILED,"assert 'TenantProvisioningService' not in '""""""U6-C tenant signup and email verification token service.""""""\n\nfrom __future__ import annotations\n\nimport hashlib\nimport hmac\nimport json\nimport secr",genuine_failure
tests/test_u6h2_tenant_provisioning_wholesaler_schema.py::test_public_auth_routes_still_do_not_call_tenant_provisioning_service,test_u6h2_tenant_provisioning_wholesaler_schema.py,test_public_auth_routes_still_do_not_call_tenant_provisioning_service,FAILED,"assert 'TenantProvisioningService' not in '""""""U6-C tenant signup and email verification token service.""""""\n\nfrom __future__ import annotations\n\nimport hashlib\nimport hmac\nimport json\nimport secr",genuine_failure
tests/test_u6h3_tenant_provisioning_reconcile_cleanup.py::test_public_auth_routes_do_not_call_tenant_provisioning_service,test_u6h3_tenant_provisioning_reconcile_cleanup.py,test_public_auth_routes_do_not_call_tenant_provisioning_service,FAILED,"assert 'TenantProvisioningService' not in '""""""U6-C tenant signup and email verification token service.""""""\n\nfrom __future__ import annotations\n\nimport hashlib\nimport hmac\nimport json\nimport secr",genuine_failure
tests/test_u6i0_owner_credential_setup_contract.py::test_contract_locks_public_endpoint_disclosure_boundary,test_u6i0_owner_credential_setup_contract.py,test_contract_locks_public_endpoint_disclosure_boundary,FAILED,"assert 'owner credential setup' not in '""""""\nauthentication api endpoints.\n\nh-fix-01: decoupled identity from tenant context.\n- post /auth/login  -> email + password only -> identity jwt + availabl",genuine_failure
tests/test_u6i0_owner_credential_setup_contract.py::test_branch_changes_only_contract_doc_and_static_test,test_u6i0_owner_credential_setup_contract.py,test_branch_changes_only_contract_doc_and_static_test,FAILED,"assert {'run-helper.cmd.template', 'runsvc.sh', 'run-helper.sh', 'config.sh', '.path', '.github/workflows/vibecoder-directive-runner.yml.bak.v4.4', 'env.sh', 'backend/.hypothesis/unicode_data/15.0.0/c",genuine_failure
tests/test_u6i0_owner_credential_setup_contract.py::test_no_runtime_code_files_changed_in_contract_branch,test_u6i0_owner_credential_setup_contract.py,test_no_runtime_code_files_changed_in_contract_branch,FAILED,"AssertionError: assert {'backend/.hypothesis/unicode_data/15.0.0/codec-utf-8.json.gz', 'backend/.path'} == {'backend/tests/test_u6i0_owner_credential_setup_contract.py'}",genuine_failure
tests/test_u6i1_owner_credential_setup_schema.py::test_alembic_head_is_owner_credential_setup_tokens,test_u6i1_owner_credential_setup_schema.py,test_alembic_head_is_owner_credential_setup_tokens,FAILED,AssertionError: assert ['034_platform_operators'] == ['028_owner_credential_setup_tokens'],migration_head_mismatch
tests/test_u6i1_owner_credential_setup_schema.py::test_branch_changes_only_allowed_schema_foundation_files,test_u6i1_owner_credential_setup_schema.py,test_branch_changes_only_allowed_schema_foundation_files,FAILED,"assert {'run-helper.cmd.template', 'runsvc.sh', 'run-helper.sh', 'config.sh', '.path', '.github/workflows/vibecoder-directive-runner.yml.bak.v4.4', 'env.sh', 'backend/.hypothesis/unicode_data/15.0.0/c",genuine_failure
tests/test_u6i2_owner_credential_setup_token_issue.py::test_no_public_endpoint_or_query_string_token_support,test_u6i2_owner_credential_setup_token_issue.py,test_no_public_endpoint_or_query_string_token_support,FAILED,"assert 'OwnerCredentialSetupService' not in '""""""\nAuthentication API endpoints.\n\nH-Fix-01: Decoupled Identity from Tenant Context.\n- POST /auth/login  -> email + password only -> Identity JWT + ava",genuine_failure
tests/test_u6i3_owner_credential_setup_consume.py::test_consume_valid_owner_setup_token_returns_admin_creation_inputs_without_persisting_password,test_u6i3_owner_credential_setup_consume.py,test_consume_valid_owner_setup_token_returns_admin_creation_inputs_without_persisting_password,FAILED,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u6i3_owner_credential_setup_consume.py::test_consuming_used_token_twice_fails_neutrally_after_first_success,test_u6i3_owner_credential_setup_consume.py,test_consuming_used_token_twice_fails_neutrally_after_first_success,FAILED,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u6i5_owner_credential_setup_endpoint.py::test_setup_credential_succeeds_for_valid_token_and_password,test_u6i5_owner_credential_setup_endpoint.py,test_setup_credential_succeeds_for_valid_token_and_password,FAILED,assert 500 == 200,genuine_failure
tests/test_u6i5_owner_credential_setup_endpoint.py::test_duplicate_setup_is_idempotent,test_u6i5_owner_credential_setup_endpoint.py,test_duplicate_setup_is_idempotent,FAILED,assert 500 == 200,genuine_failure
tests/test_u6i5_owner_credential_setup_endpoint.py::test_replay_with_different_password_does_not_change_password_hash,test_u6i5_owner_credential_setup_endpoint.py,test_replay_with_different_password_does_not_change_password_hash,FAILED,assert 500 == 200,genuine_failure
tests/test_u6i5_owner_credential_setup_endpoint.py::test_tenant_isolation_only_writes_requested_schema,test_u6i5_owner_credential_setup_endpoint.py,test_tenant_isolation_only_writes_requested_schema,FAILED,assert 0 == 1,genuine_failure
tests/test_u6i5_owner_credential_setup_endpoint.py::test_response_never_exposes_sensitive_data,test_u6i5_owner_credential_setup_endpoint.py,test_response_never_exposes_sensitive_data,FAILED,json.decoder.JSONDecodeError: Expecting value: line 1 column 1 (char 0),genuine_failure
tests/test_u6i6_onboarding_e2e_closeout.py::test_full_owner_onboarding_backend_chain_proves_hash_only_tokens_and_admin_rbac,test_u6i6_onboarding_e2e_closeout.py,test_full_owner_onboarding_backend_chain_proves_hash_only_tokens_and_admin_rbac,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6k_production_smtp_email_delivery.py::test_production_smtp_success_creates_hash_only_registration_and_token,test_u6k_production_smtp_email_delivery.py,test_production_smtp_success_creates_hash_only_registration_and_token,FAILED,assert 0 == 1,genuine_failure
tests/test_u6k_production_smtp_email_delivery.py::test_production_smtp_send_failure_rolls_back_registration_and_token,test_u6k_production_smtp_email_delivery.py,test_production_smtp_send_failure_rolls_back_registration_and_token,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6k_production_smtp_email_delivery.py::test_test_environment_still_uses_dev_sink_without_smtp,test_u6k_production_smtp_email_delivery.py,test_test_environment_still_uses_dev_sink_without_smtp,FAILED,assert 0 == 1,genuine_failure
tests/test_u6k_production_smtp_email_delivery.py::test_duplicate_live_email_in_production_is_neutral_and_sends_no_extra_smtp,test_u6k_production_smtp_email_delivery.py,test_duplicate_live_email_in_production_is_neutral_and_sends_no_extra_smtp,FAILED,assert 0 == 1,genuine_failure
tests/test_u6l_email_verified_onboarding_orchestration.py::test_verify_email_provisions_tenant_issues_setup_token_and_sends_owner_email,test_u6l_email_verified_onboarding_orchestration.py,test_verify_email_provisions_tenant_issues_setup_token_and_sends_owner_email,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6l_email_verified_onboarding_orchestration.py::test_emailed_setup_token_can_create_first_admin_rbac_and_status_is_public_active,test_u6l_email_verified_onboarding_orchestration.py,test_emailed_setup_token_can_create_first_admin_rbac_and_status_is_public_active,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6l_email_verified_onboarding_orchestration.py::test_repeated_internal_orchestration_does_not_duplicate_tenant_token_or_admin_rows,test_u6l_email_verified_onboarding_orchestration.py,test_repeated_internal_orchestration_does_not_duplicate_tenant_token_or_admin_rows,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6l_email_verified_onboarding_orchestration.py::test_reused_verification_token_remains_neutral_and_does_not_duplicate_orchestration,test_u6l_email_verified_onboarding_orchestration.py,test_reused_verification_token_remains_neutral_and_does_not_duplicate_orchestration,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6l_email_verified_onboarding_orchestration.py::test_production_missing_owner_setup_smtp_config_fails_closed,test_u6l_email_verified_onboarding_orchestration.py,test_production_missing_owner_setup_smtp_config_fails_closed,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6l_email_verified_onboarding_orchestration.py::test_production_owner_setup_smtp_failure_fails_closed_with_retry_anchor,test_u6l_email_verified_onboarding_orchestration.py,test_production_owner_setup_smtp_failure_fails_closed_with_retry_anchor,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_u6l_email_verified_onboarding_orchestration.py::test_real_bootstrap_owner_setup_smtp_failure_persists_anchor_and_retry_reconciles,test_u6l_email_verified_onboarding_orchestration.py,test_real_bootstrap_owner_setup_smtp_failure_persists_anchor_and_retry_reconciles,FAILED,AssertionError: Internal Server Error,onboarding_infrastructure_dep
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveAdminPermissionsComplete::test_admin_user_exists_and_is_active,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveAdminPermissionsComplete::test_admin_user_exists_and_is_active,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveAdminPermissionsComplete::test_admin_has_at_least_one_role,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveAdminPermissionsComplete::test_admin_has_at_least_one_role,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveAdminPermissionsComplete::test_admin_role_has_all_required_permissions,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveAdminPermissionsComplete::test_admin_role_has_all_required_permissions,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestNearRealContextualJwtFlow::test_encode_decode_roundtrip,test_s3b_fresh_tenant_live_runtime_proof.py,TestNearRealContextualJwtFlow::test_encode_decode_roundtrip,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestNearRealContextualJwtFlow::test_decoded_token_is_contextual_not_identity,test_s3b_fresh_tenant_live_runtime_proof.py,TestNearRealContextualJwtFlow::test_decoded_token_is_contextual_not_identity,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_dashboard_kpi_summary,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_dashboard_kpi_summary,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_dashboard_sales_trend,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_dashboard_sales_trend,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_dashboard_cash_flow,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_dashboard_cash_flow,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_orders_list,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_orders_list,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_skus_list,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_skus_list,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_stock_list_endpoint,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_stock_list_endpoint,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_pricing_prices,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_pricing_prices,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_payments_list,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_payments_list,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_retailers_list,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_retailers_list,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_retailer_bindings,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_retailer_bindings,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestLiveEndpointSmoke::test_exports_status,test_s3b_fresh_tenant_live_runtime_proof.py,TestLiveEndpointSmoke::test_exports_status,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestBusinessEmptyStateProof::test_pricing_non_200_is_business_not_auth,test_s3b_fresh_tenant_live_runtime_proof.py,TestBusinessEmptyStateProof::test_pricing_non_200_is_business_not_auth,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3b_fresh_tenant_live_runtime_proof.py::TestBusinessEmptyStateProof::test_exports_non_200_is_business_not_auth,test_s3b_fresh_tenant_live_runtime_proof.py,TestBusinessEmptyStateProof::test_exports_non_200_is_business_not_auth,ERROR,"sqlalchemy.exc.ProgrammingError: (sqlalchemy.dialects.postgresql.asyncpg.ProgrammingError) <class 'asyncpg.exceptions.UndefinedTableError'>: relation ""users"" does not exist",infrastructure_dep_missing_users_table
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshContextualJwtFlow::test_encode_decode_roundtrip,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshContextualJwtFlow::test_encode_decode_roundtrip,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshContextualJwtFlow::test_decoded_token_is_contextual_not_identity,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshContextualJwtFlow::test_decoded_token_is_contextual_not_identity,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_dashboard_kpi_summary,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_dashboard_kpi_summary,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_dashboard_sales_trend,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_dashboard_sales_trend,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_dashboard_cash_flow,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_dashboard_cash_flow,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_orders_list,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_orders_list,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_skus_list,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_skus_list,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_inventory_stocks,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_inventory_stocks,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_pricing_prices,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_pricing_prices,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_payments_list,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_payments_list,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_retailers_list,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_retailers_list,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_retailer_bindings,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_retailer_bindings,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestFreshEndpointSmoke::test_exports_status,test_s3c_self_contained_fresh_tenant_live_proof.py,TestFreshEndpointSmoke::test_exports_status,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestBusinessEmptyStateProof::test_pricing_non_200_is_business_not_auth,test_s3c_self_contained_fresh_tenant_live_proof.py,TestBusinessEmptyStateProof::test_pricing_non_200_is_business_not_auth,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_s3c_self_contained_fresh_tenant_live_proof.py::TestBusinessEmptyStateProof::test_exports_non_200_is_business_not_auth,test_s3c_self_contained_fresh_tenant_live_proof.py,TestBusinessEmptyStateProof::test_exports_non_200_is_business_not_auth,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestTableCompleteness::test_all_mvp_tables_exist,test_u1r1_bootstrap_completeness.py,TestTableCompleteness::test_all_mvp_tables_exist,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestTableCompleteness::test_retailers_in_public_not_tenant,test_u1r1_bootstrap_completeness.py,TestTableCompleteness::test_retailers_in_public_not_tenant,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapImportRuns::test_import_runs_table_exists,test_u1r1_bootstrap_completeness.py,TestBootstrapImportRuns::test_import_runs_table_exists,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapImportRuns::test_import_runs_all_columns_present,test_u1r1_bootstrap_completeness.py,TestBootstrapImportRuns::test_import_runs_all_columns_present,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
tests/test_u1r1_bootstrap_completeness.py::TestBootstrapImportRuns::test_import_runs_all_indexes_present,test_u1r1_bootstrap_completeness.py,TestBootstrapImportRuns::test_import_runs_all_indexes_present,ERROR,"ValueError: password cannot be longer than 72 bytes, truncate manually if necessary (e.g. my_password[:72])",bcrypt_version_incompatibility
